tipo_persona	n_deudas_actual	proxy_edad_actual	deuda_total_actual	deuda_con_garantia_actual	situacion_mes_actual	prop_con_garantia_actual	tiene_garantia_actual	mora_30_dias_mes_actual	n_meses_seg_bcra	media_deuda_total	media_deuda_situacion_1	media_deuda_situacion_2	media_deuda_con_garantia	media_deuda_sin_garantia	media_deuda_en_default	max_situacion_mes	max_sit_mes_sin_garantia	media_prop_situacion_1	media_prop_situacion_2	media_prop_default	media_prop_con_garantia	prop_tuvo_garantia	prop_mora_30_dias_seg	prop_default_seg	default	tiene_default_historico	tiene_garantia_historica
20	2	171	20	0	1	0	0	0	6	13.333333333333334	13.333333333333334	0	0	13.333333333333334	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	337	5	0	1	0	0	0	7	17.142857142857142	17.142857142857142	0	0	17.142857142857142	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	44	49	0	1	0	0	0	7	53.142857142857146	53.142857142857146	0	0	53.142857142857146	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	333	9	0	1	0	0	0	7	8.857142857142858	8.857142857142858	0	0	8.857142857142858	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	3	295	43	0	1	0	0	0	7	53.57142857142857	53.57142857142857	0	0	53.57142857142857	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	136	16	0	1	0	0	0	7	19.428571428571427	14.571428571428571	4.857142857142857	0	19.428571428571427	0	2	2	0.7142857142857143	0.2857142857142857	0	0	0	0.2857142857142857	0	0	0	0
20	2	325	62	0	1	0	0	0	7	65.42857142857143	57.714285714285715	7.714285714285714	0	65.42857142857143	0	2	2	0.8732247284878863	0.12677527151211362	0	0	0	0.42857142857142855	0	0	0	0
27	1	48	19	0	1	0	0	0	7	23.714285714285715	23.714285714285715	0	0	23.714285714285715	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	241	19	0	1	0	0	0	7	13.857142857142858	13.857142857142858	0	0	13.857142857142858	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	296	17	0	1	0	0	0	7	20.285714285714285	20.285714285714285	0	5.714285714285714	14.571428571428571	0	1	1	1	0	0	0.2168321874204227	0.42857142857142855	0	0	0	0	1
20	2	360	23	0	1	0	0	0	6	12.666666666666666	12.666666666666666	0	0	12.666666666666666	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	169	10	0	1	0	0	0	7	9.571428571428571	9.571428571428571	0	0	9.571428571428571	0	1	1	1	0	0	0	0	0	0	0	0	0
27	5	116	49	0	1	0	0	0	7	53.285714285714285	53.285714285714285	0	0	53.285714285714285	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	310	23	23	1	1	1	0	6	27	27	0	26.333333333333332	0.6666666666666666	0	1	1	1	0	0	0.9756852343059239	1	0	0	0	0	1
27	3	239	29	0	2	0	0	1	7	25.285714285714285	19.428571428571427	5.857142857142857	0	25.285714285714285	0	2	2	0.7980295566502463	0.2019704433497537	0	0	0	0.2857142857142857	0	1	0	0
27	3	246	16	0	1	0	0	0	7	16.285714285714285	16.285714285714285	0	0	16.285714285714285	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	1	428	10	0	1	0	0	0	5	8	8	0	0	8	0	1	1	1	0	0	0	0	0	0	1	0	0
20	1	120	9	0	1	0	0	0	7	21.714285714285715	21.714285714285715	0	0	21.714285714285715	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	202	16	0	1	0	0	0	6	21.833333333333332	21.833333333333332	0	0	21.833333333333332	0	1	1	1	0	0	0	0	0	0	0	0	0
20	3	49	36	0	1	0	0	0	7	51.857142857142854	51.857142857142854	0	0	51.857142857142854	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	100	33	0	1	0	0	0	7	30.714285714285715	30.714285714285715	0	0	30.714285714285715	0	1	1	1	0	0	0	0	0	0	1	0	0
20	1	384	25	0	1	0	0	0	7	35.285714285714285	35.285714285714285	0	0	35.285714285714285	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	269	50	0	1	0	0	0	7	25.571428571428573	25.571428571428573	0	0	25.571428571428573	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	131	14	0	1	0	0	0	7	15.142857142857142	15.142857142857142	0	0	15.142857142857142	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	348	27	0	1	0	0	0	7	22.428571428571427	22.428571428571427	0	0	22.428571428571427	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	345	60	0	1	0	0	0	7	58.285714285714285	58.285714285714285	0	0	58.285714285714285	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	185	27	0	1	0	0	0	6	34.166666666666664	34.166666666666664	0	0	34.166666666666664	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	70	7	0	1	0	0	0	6	10.833333333333334	10.833333333333334	0	0	10.833333333333334	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	343	21	0	1	0	0	0	7	28.571428571428573	28.571428571428573	0	0	28.571428571428573	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	177	38	0	1	0	0	0	7	22.428571428571427	22.428571428571427	0	0	22.428571428571427	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	2	173	79	0	1	0	0	0	7	88.28571428571429	88.28571428571429	0	0	88.28571428571429	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	269	62	0	1	0	0	0	7	63.142857142857146	63.142857142857146	0	0	63.142857142857146	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	41	19	0	1	0	0	0	7	11.571428571428571	11.571428571428571	0	0	11.571428571428571	0	1	1	1	0	0	0	0	0	0	0	0	0
20	3	278	16	0	2	0	0	1	7	12	7	5	0	12	0	2	2	0.6751700680272109	0.32482993197278914	0	0	0	0.42857142857142855	0	0	0	0
27	1	327	74	0	1	0	0	0	6	65.5	65.5	0	0	65.5	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	230	77	0	1	0	0	0	7	77.42857142857143	77.42857142857143	0	0	77.42857142857143	0	1	1	1	0	0	0	0	0	0	1	0	0
20	2	218	48	0	1	0	0	0	7	43.42857142857143	43.42857142857143	0	0	43.42857142857143	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	306	46	0	1	0	0	0	7	20.857142857142858	20.857142857142858	0	0	20.857142857142858	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	359	2	0	1	0	0	0	5	2.6	2.6	0	0	2.6	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	176	6	0	1	0	0	0	7	9.571428571428571	9.571428571428571	0	0	9.571428571428571	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	109	11	0	1	0	0	0	7	14.142857142857142	14.142857142857142	0	0	14.142857142857142	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	1	113	2	0	1	0	0	0	2	2	2	0	0	2	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	319	74	0	1	0	0	0	7	62.857142857142854	62.857142857142854	0	0	62.857142857142854	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	329	46	0	1	0	0	0	7	27.142857142857142	27.142857142857142	0	0	27.142857142857142	0	1	1	1	0	0	0	0	0	0	0	0	0
27	4	224	43	0	1	0	0	0	7	74	74	0	0	74	0	1	1	1	0	0	0	0	0	0	0	0	0
27	3	44	41	0	1	0	0	0	7	31.428571428571427	31.428571428571427	0	0	31.428571428571427	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	268	40	0	1	0	0	0	7	44.42857142857143	44.42857142857143	0	0	44.42857142857143	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	56	2	0	1	0	0	0	5	1.4	1.4	0	0	1.4	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	38	9	0	1	0	0	0	6	5.833333333333333	5.833333333333333	0	0	5.833333333333333	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	127	31	0	1	0	0	0	7	37.714285714285715	37.714285714285715	0	0	37.714285714285715	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	334	1	0	1	0	0	0	1	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0
27	3	298	90	0	1	0	0	0	7	84.28571428571429	84.28571428571429	0	0	84.28571428571429	0	1	1	1	0	0	0	0	0	0	0	0	0
20	4	142	69	0	1	0	0	0	7	62.42857142857143	62.42857142857143	0	0	62.42857142857143	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	56	35	0	1	0	0	0	7	38.142857142857146	38.142857142857146	0	0	38.142857142857146	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	71	11	0	1	0	0	0	2	13.5	13.5	0	0	13.5	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	322	7	0	1	0	0	0	6	4.333333333333333	4.333333333333333	0	0	4.333333333333333	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	123	96	0	1	0	0	0	7	75	75	0	0	75	0	1	1	1	0	0	0	0	0	0	0	0	0
20	3	171	83	0	1	0	0	0	7	68.42857142857143	68.42857142857143	0	0	68.42857142857143	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	244	6	0	1	0	0	0	7	8.428571428571429	8.428571428571429	0	0	8.428571428571429	0	1	1	1	0	0	0	0	0	0	1	0	0
27	1	256	27	0	1	0	0	0	6	27	27	0	0	27	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	255	6	0	1	0	0	0	7	37.42857142857143	37.42857142857143	0	0	37.42857142857143	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	267	32	0	1	0	0	0	6	38.166666666666664	36.166666666666664	2	0	38.166666666666664	0	2	2	0.9615384615384616	0.038461538461538464	0	0	0	0.16666666666666666	0	1	0	0
27	2	142	9	0	1	0	0	0	7	9.428571428571429	9.428571428571429	0	0	9.428571428571429	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	1	148	44	0	1	0	0	0	7	55.57142857142857	55.57142857142857	0	0	55.57142857142857	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	28	3	0	1	0	0	0	4	2.25	2.25	0	0	2.25	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	86	18	0	1	0	0	0	6	25.333333333333332	25.333333333333332	0	0	25.333333333333332	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	221	91	0	1	0	0	0	7	98.85714285714286	98.85714285714286	0	0	98.85714285714286	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	1	160	4	0	1	0	0	0	7	16.571428571428573	16.428571428571427	0.14285714285714285	0	16.571428571428573	0	2	2	0.9952380952380953	0.0047619047619047615	0	0	0	0.14285714285714285	0	0	0	0
27	1	257	77	0	2	0	0	1	7	157.42857142857142	0	87.42857142857143	0	157.42857142857142	70	4	4	0	0.5901338905468143	0.40986610945318563	0	0	1	0.8571428571428571	0	1	0
20	1	147	55	0	1	0	0	0	6	40.166666666666664	40.166666666666664	0	0	40.166666666666664	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	251	81	0	1	0	0	0	7	58.285714285714285	26.142857142857142	11.714285714285714	0	58.285714285714285	20.428571428571427	3	3	0.42857142857142855	0.2119022397094431	0.35952633171912834	0	0	0.5714285714285714	0.42857142857142855	0	1	0
20	1	205	2	0	1	0	0	0	7	7	7	0	0	7	0	1	1	1	0	0	0	0	0	0	1	0	0
27	1	219	2	0	1	0	0	0	4	2.25	2.25	0	0	2.25	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	316	1	0	1	0	0	0	1	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	336	20	0	1	0	0	0	7	32.142857142857146	32.142857142857146	0	0	32.142857142857146	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	373	19	0	2	0	0	1	7	14.428571428571429	13.857142857142858	0.5714285714285714	0	14.428571428571429	0	2	2	0.9671052631578947	0.03289473684210526	0	0	0	0.2857142857142857	0	1	0	0
20	1	341	61	0	1	0	0	0	6	57.833333333333336	57.833333333333336	0	0	57.833333333333336	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	354	3	0	1	0	0	0	7	9	9	0	0	9	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	257	8	0	1	0	0	0	7	12.571428571428571	12.571428571428571	0	0	12.571428571428571	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	333	45	0	1	0	0	0	7	46.142857142857146	44.57142857142857	1.5714285714285714	0	46.142857142857146	0	2	2	0.9665653495440729	0.03343465045592705	0	0	0	0.14285714285714285	0	0	0	0
Global	1	121	19	0	1	0	0	0	6	20	20	0	0	20	0	1	1	1	0	0	0	0	0	0	0	0	0
27	3	329	83	0	1	0	0	0	7	59.57142857142857	55.285714285714285	4.285714285714286	0	59.57142857142857	0	2	2	0.9340659340659341	0.06593406593406594	0	0	0	0.14285714285714285	0	0	0	0
27	3	254	99	0	1	0	0	0	7	82.14285714285714	82.14285714285714	0	0	82.14285714285714	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	107	58	0	1	0	0	0	6	45.833333333333336	45.833333333333336	0	0	45.833333333333336	0	1	1	1	0	0	0	0	0	0	0	0	0
27	3	132	28	0	2	0	0	1	7	44.142857142857146	14.428571428571429	6.142857142857143	0	44.142857142857146	23.571428571428573	4	4	0.4893140589569161	0.1786281179138322	0.3320578231292517	0	0	0.7142857142857143	0.42857142857142855	1	1	0
20	1	361	15	0	1	0	0	0	7	16.142857142857142	16.142857142857142	0	0	16.142857142857142	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	30	59	0	1	0	0	0	7	76	76	0	0	76	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	210	27	0	1	0	0	0	7	28	28	0	0	28	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	41	42	0	1	0	0	0	7	46.714285714285715	46.714285714285715	0	0	46.714285714285715	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	3	65	28	0	1	0	0	0	7	34.857142857142854	34.857142857142854	0	0	34.857142857142854	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	213	14	0	1	0	0	0	7	16.142857142857142	16.142857142857142	0	0	16.142857142857142	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	246	12	0	1	0	0	0	7	7.571428571428571	7.571428571428571	0	0	7.571428571428571	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	187	8	0	1	0	0	0	7	7	6.571428571428571	0	0	7	0.42857142857142855	4	4	0.961038961038961	0	0.03896103896103896	0	0	0.14285714285714285	0.14285714285714285	0	1	0
27	1	102	2	0	1	0	0	0	2	2.5	2.5	0	0	2.5	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	184	79	79	1	1	1	0	7	154.28571428571428	152.28571428571428	0	75.28571428571429	79	2	3	3	0.9894422827496757	0	0.010557717250324254	0.5780771101720541	0.8571428571428571	0.2857142857142857	0.2857142857142857	0	1	1
20	1	140	10	0	1	0	0	0	6	12.5	12.5	0	0	12.5	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	1	56	34	0	1	0	0	0	7	28.857142857142858	28.857142857142858	0	0	28.857142857142858	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	282	4	0	1	0	0	0	7	3.857142857142857	3.857142857142857	0	0	3.857142857142857	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	362	50	0	1	0	0	0	7	27.285714285714285	27.285714285714285	0	0	27.285714285714285	0	1	1	1	0	0	0	0	0	0	0	0	0
20	3	138	40	0	1	0	0	0	7	35	35	0	0	35	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	1	309	77	0	1	0	0	0	7	69.42857142857143	69.42857142857143	0	0	69.42857142857143	0	1	1	1	0	0	0	0	0	0	0	0	0
27	4	184	42	0	1	0	0	0	7	58.857142857142854	58.857142857142854	0	0	58.857142857142854	0	1	1	1	0	0	0	0	0	0	0	0	0
27	5	290	68	0	2	0	0	1	7	82.85714285714286	80.57142857142857	2.2857142857142856	0	82.85714285714286	0	2	2	0.9697478991596639	0.030252100840336135	0	0	0	0.2857142857142857	0	0	0	0
20	1	377	7	0	1	0	0	0	6	17.833333333333332	13.5	4.333333333333333	0	17.833333333333332	0	2	2	0.8333333333333334	0.16666666666666666	0	0	0	0.16666666666666666	0	0	0	0
Global	2	58	24	0	1	0	0	0	7	31.571428571428573	31.571428571428573	0	0	31.571428571428573	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	292	7	0	1	0	0	0	7	39	39	0	0	39	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	252	12	0	1	0	0	0	7	5	5	0	0	5	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	71	29	0	1	0	0	0	7	34.57142857142857	34.57142857142857	0	0	34.57142857142857	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	1	180	33	0	1	0	0	0	6	44	44	0	0	44	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	184	10	0	1	0	0	0	7	13	13	0	0	13	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	243	87	0	1	0	0	0	7	108.71428571428571	108.71428571428571	0	0	108.71428571428571	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	244	21	0	1	0	0	0	7	33.285714285714285	29.714285714285715	0	0	33.285714285714285	3.5714285714285716	4	4	0.8873935643978591	0	0.11260643560214086	0	0	0.8571428571428571	0.8571428571428571	1	1	0
27	2	217	27	0	1	0	0	0	7	18.428571428571427	18.428571428571427	0	0	18.428571428571427	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	377	6	0	1	0	0	0	6	4.5	4.5	0	0	4.5	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	354	17	0	1	0	0	0	7	11.142857142857142	11.142857142857142	0	0	11.142857142857142	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	113	35	0	1	0	0	0	7	35.57142857142857	35.57142857142857	0	0	35.57142857142857	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	160	7	0	1	0	0	0	7	7.142857142857143	7.142857142857143	0	0	7.142857142857143	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	109	9	0	1	0	0	0	7	11.571428571428571	7	4.571428571428571	0	11.571428571428571	0	2	2	0.7142857142857143	0.2857142857142857	0	0	0	0.2857142857142857	0	0	0	0
27	1	359	34	0	1	0	0	0	6	10	10	0	0	10	0	1	1	1	0	0	0	0	0	0	1	0	0
20	1	364	58	0	1	0	0	0	7	38	38	0	0	38	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	189	99	0	1	0	0	0	7	130.14285714285714	130.14285714285714	0	0	130.14285714285714	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	205	60	14	1	0.23333333333333334	1	0	7	76.14285714285714	76.14285714285714	0	2	74.14285714285714	0	1	1	1	0	0	0.03333333333333333	0.14285714285714285	0	0	0	0	1
27	3	325	47	0	1	0	0	0	7	53.857142857142854	53.857142857142854	0	0	53.857142857142854	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	204	34	0	1	0	0	0	7	26.142857142857142	26.142857142857142	0	0	26.142857142857142	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	308	37	0	1	0	0	0	7	24	24	0	0	24	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	122	25	0	1	0	0	0	6	14.833333333333334	14.833333333333334	0	0	14.833333333333334	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	116	3	0	1	0	0	0	7	3.7142857142857144	3.7142857142857144	0	0	3.7142857142857144	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	354	5	0	1	0	0	0	7	9.142857142857142	9.142857142857142	0	0	9.142857142857142	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	59	36	0	1	0	0	0	7	37.714285714285715	37.714285714285715	0	0	37.714285714285715	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	369	19	0	1	0	0	0	5	9.2	9.2	0	0	9.2	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	167	10	0	1	0	0	0	7	15.571428571428571	15.571428571428571	0	0	15.571428571428571	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	9	79	0	1	0	0	0	7	85.85714285714286	85.85714285714286	0	0	85.85714285714286	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	402	4	0	1	0	0	0	6	8.833333333333334	8.833333333333334	0	0	8.833333333333334	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	122	43	0	1	0	0	0	7	61.42857142857143	61.42857142857143	0	0	61.42857142857143	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	232	44	0	1	0	0	0	6	52.666666666666664	52.666666666666664	0	0	52.666666666666664	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	82	46	0	1	0	0	0	6	51.833333333333336	51.833333333333336	0	0	51.833333333333336	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	249	8	0	1	0	0	0	6	8.833333333333334	8.833333333333334	0	0	8.833333333333334	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	354	10	0	1	0	0	0	7	8	8	0	0	8	0	1	1	1	0	0	0	0	0	0	1	0	0
20	1	122	26	0	1	0	0	0	7	32.142857142857146	32.142857142857146	0	0	32.142857142857146	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	215	67	0	1	0	0	0	6	75	75	0	0	75	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	204	62	0	1	0	0	0	7	84.85714285714286	84.85714285714286	0	8.142857142857142	76.71428571428571	0	1	1	1	0	0	0.08931672208802846	0.7142857142857143	0	0	0	0	1
27	1	56	40	0	1	0	0	0	7	40.57142857142857	40.57142857142857	0	0	40.57142857142857	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	85	20	0	1	0	0	0	6	20.5	20.5	0	0	20.5	0	1	1	1	0	0	0	0	0	0	0	0	0
27	3	248	61	0	1	0	0	0	7	40.285714285714285	40.285714285714285	0	0	40.285714285714285	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	181	1	0	1	0	0	0	7	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	104	43	0	1	0	0	0	7	38.857142857142854	38.857142857142854	0	0	38.857142857142854	0	1	1	1	0	0	0	0	0	0	0	0	0
20	3	260	20	0	1	0	0	0	7	19.142857142857142	19.142857142857142	0	0	19.142857142857142	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	347	17	0	1	0	0	0	7	8	8	0	0	8	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	203	42	0	1	0	0	0	7	38.142857142857146	38.142857142857146	0	0	38.142857142857146	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	291	16	0	1	0	0	0	7	46.42857142857143	46.42857142857143	0	0	46.42857142857143	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	78	14	0	1	0	0	0	6	12.666666666666666	12.666666666666666	0	0	12.666666666666666	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	293	10	0	1	0	0	0	7	8.857142857142858	8.857142857142858	0	0	8.857142857142858	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	122	42	0	1	0	0	0	7	65	65	0	0	65	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	39	3	0	1	0	0	0	7	5.714285714285714	5.714285714285714	0	0	5.714285714285714	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	288	3	0	1	0	0	0	6	13.333333333333334	13.333333333333334	0	0	13.333333333333334	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	178	13	0	1	0	0	0	7	24.285714285714285	24.285714285714285	0	0	24.285714285714285	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	374	5	0	1	0	0	0	5	6.2	6.2	0	0	6.2	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	216	3	0	1	0	0	0	7	7.285714285714286	7.285714285714286	0	0	7.285714285714286	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	228	16	0	1	0	0	0	6	16.166666666666668	12.666666666666666	0	0	16.166666666666668	3.5	4	4	0.8333333333333334	0	0.16666666666666666	0	0	0.16666666666666666	0.16666666666666666	0	1	0
27	4	229	51	0	2	0	0	1	7	62	56.714285714285715	5.285714285714286	0	62	0	2	2	0.8945289199116757	0.10547108008832425	0	0	0	0.42857142857142855	0	1	0	0
27	1	54	37	0	1	0	0	0	2	38	38	0	0	38	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	39	2	0	1	0	0	0	2	1.5	1.5	0	0	1.5	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	375	2	0	1	0	0	0	6	3.8333333333333335	3.8333333333333335	0	0	3.8333333333333335	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	354	4	0	1	0	0	0	7	7.857142857142857	7.857142857142857	0	0	7.857142857142857	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	160	67	0	1	0	0	0	7	64.85714285714286	64.85714285714286	0	0	64.85714285714286	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	124	41	0	1	0	0	0	7	40.57142857142857	40.57142857142857	0	0	40.57142857142857	0	1	1	1	0	0	0	0	0	0	0	0	0
20	4	124	71	0	1	0	0	0	7	38.142857142857146	38.142857142857146	0	0	38.142857142857146	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	313	9	0	1	0	0	0	4	10.25	7.25	3	0	10.25	0	2	2	0.75	0.25	0	0	0	0.25	0	0	0	0
27	1	35	12	0	1	0	0	0	2	12.5	12.5	0	0	12.5	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	62	2	0	1	0	0	0	6	2.5	2.5	0	0	2.5	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	115	77	0	1	0	0	0	7	64.85714285714286	64.85714285714286	0	0	64.85714285714286	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	221	19	0	1	0	0	0	7	19.428571428571427	19.428571428571427	0	0	19.428571428571427	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	298	15	0	1	0	0	0	7	16.571428571428573	16.571428571428573	0	0	16.571428571428573	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	1	235	2	0	1	0	0	0	6	5.166666666666667	5.166666666666667	0	0	5.166666666666667	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	323	93	0	1	0	0	0	7	101.85714285714286	101.85714285714286	0	0	101.85714285714286	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	1	226	12	0	1	0	0	0	7	17.285714285714285	15.285714285714286	0	0	17.285714285714285	2	4	4	0.9393939393939394	0	0.06060606060606061	0	0	0.14285714285714285	0.14285714285714285	0	1	0
27	1	249	44	0	1	0	0	0	7	30.142857142857142	30.142857142857142	0	0	30.142857142857142	0	1	1	1	0	0	0	0	0	0	0	0	0
27	3	206	35	0	1	0	0	0	7	39	39	0	0	39	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	80	7	0	1	0	0	0	7	8.428571428571429	8.428571428571429	0	0	8.428571428571429	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	2	314	20	0	1	0	0	0	7	10.428571428571429	10.428571428571429	0	0	10.428571428571429	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	200	65	0	1	0	0	0	7	47.142857142857146	47.142857142857146	0	0	47.142857142857146	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	363	40	0	1	0	0	0	6	19.5	19.5	0	0	19.5	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	135	12	0	2	0	0	1	7	13.857142857142858	13	0.8571428571428571	0	13.857142857142858	0	2	2	0.9375	0.0625	0	0	0	0.2857142857142857	0	1	0	0
27	2	121	6	0	1	0	0	0	7	44.285714285714285	44.285714285714285	0	0	44.285714285714285	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	298	8	0	1	0	0	0	6	4.833333333333333	4.833333333333333	0	0	4.833333333333333	0	1	1	1	0	0	0	0	0	0	0	0	0
